grid_id,area_name,year,center_lat,center_lon,ndvi_mean,built_percent,nighttime_mean,growth_class
grid_7_2,Green City,2019,23.255,72.6395,0.228695,0.615605,15.100454,high
grid_7_2,Green City,2020,23.255,72.6395,0.255161,0.616751,14.463703,high
grid_7_2,Green City,2021,23.255,72.6395,0.251008,0.628279,14.981426,high
grid_7_2,Green City,2022,23.255,72.6395,0.25029,0.625167,16.503151,high
grid_7_2,Green City,2023,23.255,72.6395,0.256938,0.640244,17.16223,high
grid_7_2,Green City,2024,23.255,72.6395,0.244847,0.633176,19.035154,high
grid_7_3,Sector 28 GIDC,2016,23.255,72.6525,0.156485,0.566931,11.926328,high
grid_7_3,Sector 28 GIDC,2017,23.255,72.6525,0.27728,0.611689,15.038621,high
grid_7_3,Sector 28 GIDC,2018,23.255,72.6525,0.273817,0.623293,13.902218,high
grid_7_3,Sector 28 GIDC,2019,23.255,72.6525,0.243074,0.613646,16.19272,high
grid_7_3,Sector 28 GIDC,2020,23.255,72.6525,0.273655,0.606634,15.818421,high
grid_7_3,Sector 28 GIDC,2021,23.255,72.6525,0.269739,0.620096,16.798112,high
grid_7_3,Sector 28 GIDC,2022,23.255,72.6525,0.26922,0.622074,16.795729,high
grid_7_3,Sector 28 GIDC,2023,23.255,72.6525,0.278034,0.6332,17.263373,high
grid_7_3,Sector 28 GIDC,2024,23.255,72.6525,0.281051,0.618088,17.617763,high
grid_7_4,Sector 17/ GEB Colony,2016,23.255,72.6655,0.17406,0.363475,15.381045,high
grid_7_4,Sector 17/ GEB Colony,2017,23.255,72.6655,0.357514,0.372439,14.487895,high
grid_7_4,Sector 17/ GEB Colony,2018,23.255,72.6655,0.361914,0.416261,14.23019,high
grid_7_4,Sector 17/ GEB Colony,2019,23.255,72.6655,0.31598,0.386958,17.268334,high
grid_7_4,Sector 17/ GEB Colony,2020,23.255,72.6655,0.357608,0.398666,16.917512,high
grid_7_4,Sector 17/ GEB Colony,2021,23.255,72.6655,0.350652,0.393617,17.994083,medium
grid_7_4,Sector 17/ GEB Colony,2022,23.255,72.6655,0.340728,0.409966,17.45286,high
grid_7_4,Sector 17/ GEB Colony,2023,23.255,72.6655,0.362484,0.417942,20.972452,high
grid_7_4,Sector 17/ GEB Colony,2024,23.255,72.6655,0.389034,0.421981,19.866825,high
grid_7_5,Sector 17,2016,23.255,72.6785,0.162047,0.342016,13.0976,high
grid_7_5,Sector 17,2017,23.255,72.6785,0.312523,0.338617,12.189259,medium
grid_7_5,Sector 17,2018,23.255,72.6785,0.320287,0.380985,10.578094,high
grid_7_5,Sector 17,2019,23.255,72.6785,0.265281,0.368412,12.835778,high
grid_7_5,Sector 17,2020,23.255,72.6785,0.298022,0.359756,14.215907,high
grid_7_5,Sector 17,2021,23.255,72.6785,0.299772,0.350366,16.608363,medium
grid_7_5,Sector 17,2022,23.255,72.6785,0.279775,0.351398,16.650672,medium
grid_7_5,Sector 17,2023,23.255,72.6785,0.269414,0.35145,19.65313,high
grid_7_5,Sector 17,2024,23.255,72.6785,0.266097,0.371233,19.295241,high
grid_7_6,Sector 17,2016,23.255,72.6915,0.222123,0.22389,4.727603,low
grid_7_6,Sector 17,2017,23.255,72.6915,0.471746,0.24788,4.288697,medium
grid_7_6,Sector 17,2018,23.255,72.6915,0.476093,0.289634,4.330694,medium
grid_7_6,Sector 17,2019,23.255,72.6915,0.404046,0.252698,4.811224,medium
grid_7_6,Sector 17,2020,23.255,72.6915,0.4788,0.252176,5.266516,low
grid_7_6,Sector 17,2021,23.255,72.6915,0.470074,0.267229,6.115155,low
grid_7_6,Sector 17,2022,23.255,72.6915,0.452912,0.28628,6.032868,medium
grid_7_6,Sector 17,2023,23.255,72.6915,0.452478,0.306425,8.155418,medium
grid_7_6,Sector 17,2024,23.255,72.6915,0.500679,0.332077,9.318958,medium
grid_7_7,Rural Fringe,2016,23.255,72.7045,0.232066,0.125061,2.661787,low
grid_7_7,Rural Fringe,2017,23.255,72.7045,0.44513,0.149718,2.837047,low
grid_7_7,Rural Fringe,2018,23.255,72.7045,0.440556,0.144251,2.988103,low
grid_7_7,Rural Fringe,2019,23.255,72.7045,0.398526,0.157865,3.292025,medium
grid_7_7,Rural Fringe,2020,23.255,72.7045,0.415324,0.159976,3.392241,low
grid_7_7,Rural Fringe,2021,23.255,72.7045,0.428796,0.172951,3.87839,medium
grid_7_7,Rural Fringe,2022,23.255,72.7045,0.430655,0.184967,4.111363,medium
grid_7_7,Rural Fringe,2023,23.255,72.7045,0.45974,0.200655,5.172754,medium
grid_7_7,Rural Fringe,2024,23.255,72.7045,0.462803,0.198235,6.095238,medium
grid_7_8,Rural Fringe,2016,23.255,72.7175,0.248797,0.11619,1.37186,low
grid_7_8,Rural Fringe,2017,23.255,72.7175,0.463701,0.141016,1.595235,low
grid_7_8,Rural Fringe,2018,23.255,72.7175,0.487735,0.139059,1.882398,low
grid_7_8,Rural Fringe,2019,23.255,72.7175,0.470622,0.145497,2.061286,low
grid_7_8,Rural Fringe,2020,23.255,72.7175,0.472357,0.140386,2.272877,low
grid_7_8,Rural Fringe,2021,23.255,72.7175,0.476045,0.151564,2.434117,low
grid_7_8,Rural Fringe,2022,23.255,72.7175,0.483887,0.161971,2.630125,low
grid_7_8,Rural Fringe,2023,23.255,72.7175,0.5166,0.173399,3.141169,low
grid_7_8,Rural Fringe,2024,23.255,72.7175,0.481072,0.165156,3.303784,medium
grid_7_9,Chiloda ,2016,23.255,72.7305,0.254254,0.068177,1.073835,low
grid_7_9,Chiloda ,2017,23.255,72.7305,0.460268,0.087597,1.27239,low
grid_7_9,Chiloda ,2018,23.255,72.7305,0.491518,0.083622,1.635407,low
grid_7_9,Chiloda ,2019,23.255,72.7305,0.460035,0.087783,1.69011,low
grid_7_9,Chiloda ,2020,23.255,72.7305,0.458467,0.086171,1.701879,low
grid_7_9,Chiloda ,2021,23.255,72.7305,0.460973,0.099965,2.012416,low
grid_7_9,Chiloda ,2022,23.255,72.7305,0.473104,0.10797,2.317893,low
grid_7_9,Chiloda ,2023,23.255,72.7305,0.494776,0.117813,2.719605,low
grid_7_9,Chiloda ,2024,23.255,72.7305,0.459613,0.116209,2.878612,medium
grid_8_0,Sector 28,2016,23.265,72.6135,0.22697,0.263593,2.693029,low
grid_8_0,Sector 28,2017,23.265,72.6135,0.43616,0.296107,3.288665,medium
grid_8_0,Sector 28,2018,23.265,72.6135,0.426602,0.295618,3.614827,medium
grid_8_0,Sector 28,2019,23.265,72.6135,0.40665,0.297179,3.543634,medium
grid_8_0,Sector 28,2020,23.265,72.6135,0.406272,0.294144,3.331114,low
grid_8_0,Sector 28,2021,23.265,72.6135,0.422411,0.303953,3.659299,low
grid_8_0,Sector 28,2022,23.265,72.6135,0.418028,0.316015,5.491207,medium
grid_8_0,Sector 28,2023,23.265,72.6135,0.408453,0.332089,6.298279,medium
grid_8_0,Sector 28,2024,23.265,72.6135,0.397828,0.325479,6.086218,medium
grid_8_1,Sector 28,2016,23.265,72.6265,0.21003,0.082691,2.191782,low
grid_8_1,Sector 28,2017,23.265,72.6265,0.429404,0.09375,2.690858,low
grid_8_1,Sector 28,2018,23.265,72.6265,0.433107,0.093163,2.834575,low
grid_8_1,Sector 28,2019,23.265,72.6265,0.362133,0.10909,3.027343,medium
grid_8_1,Sector 28,2020,23.265,72.6265,0.415553,0.10635,3.21654,low
grid_8_1,Sector 28,2021,23.265,72.6265,0.449137,0.112558,4.076153,medium
grid_8_1,Sector 28,2022,23.265,72.6265,0.432737,0.107932,5.515699,medium
grid_8_1,Sector 28,2023,23.265,72.6265,0.452896,0.113765,6.923001,medium
grid_8_1,Sector 28,2024,23.265,72.6265,0.460847,0.112938,6.992788,medium
grid_8_2,Sector 26,2016,23.265,72.6395,0.205911,0.193905,4.519044,low
grid_8_2,Sector 26,2017,23.265,72.6395,0.427385,0.22316,6.067927,medium
grid_8_2,Sector 26,2018,23.265,72.6395,0.454273,0.221279,5.780087,medium
grid_8_2,Sector 26,2019,23.265,72.6395,0.372214,0.217732,6.325641,medium
grid_8_2,Sector 26,2020,23.265,72.6395,0.393522,0.2257,7.265122,medium
grid_8_2,Sector 26,2021,23.265,72.6395,0.419307,0.254309,8.616743,medium
grid_8_2,Sector 26,2022,23.265,72.6395,0.394555,0.274141,10.082505,medium
grid_8_2,Sector 26,2023,23.265,72.6395,0.428508,0.282,11.909654,medium
grid_8_2,Sector 26,2024,23.265,72.6395,0.430018,0.293593,13.127416,medium
grid_8_3,Pethapur,2016,23.265,72.6525,0.254809,0.12797,4.049557,low
grid_8_3,Pethapur,2017,23.265,72.6525,0.481577,0.165088,4.545187,medium
grid_8_3,Pethapur,2018,23.265,72.6525,0.484729,0.172109,5.022784,medium
grid_8_3,Pethapur,2019,23.265,72.6525,0.449039,0.169212,5.720627,medium
grid_8_3,Pethapur,2020,23.265,72.6525,0.456213,0.171943,5.706174,medium
grid_8_3,Pethapur,2021,23.265,72.6525,0.466228,0.185807,6.997613,medium
grid_8_3,Pethapur,2022,23.265,72.6525,0.450126,0.203403,7.081058,medium
grid_8_3,Pethapur,2023,23.265,72.6525,0.473456,0.232952,8.431694,high
grid_8_3,Pethapur,2024,23.265,72.6525,0.46819,0.236856,8.668107,high
grid_8_4,Pethapur,2016,23.265,72.6655,0.190745,0.434923,6.388506,medium
grid_8_4,Pethapur,2017,23.265,72.6655,0.334943,0.479518,7.509175,high
grid_8_4,Pethapur,2018,23.265,72.6655,0.33054,0.488947,9.299619,high
grid_8_4,Pethapur,2019,23.265,72.6655,0.301453,0.485412,9.746099,high
grid_8_4,Pethapur,2020,23.265,72.6655,0.297251,0.497249,9.649021,high
grid_8_4,Pethapur,2021,23.265,72.6655,0.283209,0.519985,10.703511,high
grid_8_4,Pethapur,2022,23.265,72.6655,0.281319,0.535269,11.789626,high
grid_8_4,Pethapur,2023,23.265,72.6655,0.276203,0.555001,15.186539,high
grid_8_4,Pethapur,2024,23.265,72.6655,0.264749,0.575998,16.659566,high
grid_8_5,Pethapur,2016,23.265,72.6785,0.153506,0.362747,5.187079,medium
grid_8_5,Pethapur,2017,23.265,72.6785,0.265988,0.392413,6.899576,high
grid_8_5,Pethapur,2018,23.265,72.6785,0.269158,0.416248,7.498207,high
grid_8_5,Pethapur,2019,23.265,72.6785,0.225049,0.401166,8.128779,high
grid_8_5,Pethapur,2020,23.265,72.6785,0.277175,0.394297,8.221359,medium
grid_8_5,Pethapur,2021,23.265,72.6785,0.307226,0.405055,9.148849,medium
grid_8_5,Pethapur,2022,23.265,72.6785,0.285593,0.414933,9.92014,medium
grid_8_5,Pethapur,2023,23.265,72.6785,0.28395,0.423811,12.183029,high
grid_8_5,Pethapur,2024,23.265,72.6785,0.295834,0.415249,12.828537,medium
grid_8_6,Pethapur,2016,23.265,72.6915,0.182433,0.183847,1.967852,low
grid_8_6,Pethapur,2017,23.265,72.6915,0.350551,0.206026,2.71206,low
grid_8_6,Pethapur,2018,23.265,72.6915,0.351968,0.230207,2.947714,medium
grid_8_6,Pethapur,2019,23.265,72.6915,0.303219,0.226762,3.064858,medium
grid_8_6,Pethapur,2020,23.265,72.6915,0.35205,0.231719,3.354979,low
grid_8_6,Pethapur,2021,23.265,72.6915,0.364318,0.237358,3.673465,low
grid_8_6,Pethapur,2022,23.265,72.6915,0.358476,0.250781,3.830573,medium
grid_8_6,Pethapur,2023,23.265,72.6915,0.353888,0.262244,4.985705,medium
grid_8_6,Pethapur,2024,23.265,72.6915,0.35972,0.266844,5.71575,medium
grid_8_7,Lekawada village,2016,23.265,72.7045,0.246074,0.067547,1.025355,low
grid_8_7,Lekawada village,2017,23.265,72.7045,0.503072,0.082296,1.404873,low
grid_8_7,Lekawada village,2018,23.265,72.7045,0.491877,0.09297,1.634893,low
grid_8_7,Lekawada village,2019,23.265,72.7045,0.449393,0.100545,1.808901,low
grid_8_7,Lekawada village,2020,23.265,72.7045,0.465955,0.096717,1.872537,low
grid_8_7,Lekawada village,2021,23.265,72.7045,0.469887,0.10717,2.202212,low
grid_8_7,Lekawada village,2022,23.265,72.7045,0.461839,0.109053,2.388174,low
grid_8_7,Lekawada village,2023,23.265,72.7045,0.490907,0.112947,2.984146,low
grid_8_7,Lekawada village,2024,23.265,72.7045,0.487547,0.103248,3.397585,low
grid_8_8,Bhundiya Fringe,2016,23.265,72.7175,0.25977,0.0544,0.803745,low
grid_8_8,Bhundiya Fringe,2017,23.265,72.7175,0.462403,0.067624,1.097903,low
grid_8_8,Bhundiya Fringe,2018,23.265,72.7175,0.484262,0.060321,1.3532,low
grid_8_8,Bhundiya Fringe,2019,23.265,72.7175,0.468805,0.066852,1.406021,low
grid_8_8,Bhundiya Fringe,2020,23.265,72.7175,0.463718,0.061738,1.432968,low
grid_8_8,Bhundiya Fringe,2021,23.265,72.7175,0.452079,0.068394,1.635862,low
grid_8_8,Bhundiya Fringe,2022,23.265,72.7175,0.473279,0.077114,1.765607,low
grid_8_8,Bhundiya Fringe,2023,23.265,72.7175,0.500637,0.081896,2.104479,low
grid_8_8,Bhundiya Fringe,2024,23.265,72.7175,0.465731,0.077658,2.282153,low
grid_8_9,NH-8,2016,23.265,72.7305,0.266787,0.164313,1.041012,low
grid_8_9,NH-8,2017,23.265,72.7305,0.502005,0.184152,1.500947,low
grid_8_9,NH-8,2018,23.265,72.7305,0.501072,0.183822,1.975841,low
grid_8_9,NH-8,2019,23.265,72.7305,0.478217,0.190634,2.287798,low
grid_8_9,NH-8,2020,23.265,72.7305,0.466943,0.183743,2.072376,low
grid_8_9,NH-8,2021,23.265,72.7305,0.469536,0.190366,2.159901,low
grid_8_9,NH-8,2022,23.265,72.7305,0.483857,0.189969,2.479885,low
grid_8_9,NH-8,2023,23.265,72.7305,0.510098,0.196876,2.61488,low
grid_8_9,NH-8,2024,23.265,72.7305,0.468784,0.194041,2.842563,low
grid_9_0,Kolavda ,2016,23.275,72.6135,0.241505,0.118489,1.244932,low
grid_9_0,Kolavda ,2017,23.275,72.6135,0.495664,0.121161,2.001494,low
grid_9_0,Kolavda ,2018,23.275,72.6135,0.47882,0.129969,1.794634,low
grid_9_0,Kolavda ,2019,23.275,72.6135,0.44281,0.127948,2.227695,low
grid_9_0,Kolavda ,2020,23.275,72.6135,0.446958,0.13466,2.351874,low
grid_9_0,Kolavda ,2021,23.275,72.6135,0.481937,0.137629,2.468092,low
grid_9_0,Kolavda ,2022,23.275,72.6135,0.479913,0.139627,2.509492,low
grid_9_0,Kolavda ,2023,23.275,72.6135,0.479967,0.156159,2.871009,low
grid_9_0,Kolavda ,2024,23.275,72.6135,0.471904,0.151195,3.301475,low
grid_9_1,Kolavda ,2016,23.275,72.6265,0.238813,0.067225,1.025702,low
grid_9_1,Kolavda ,2017,23.275,72.6265,0.45854,0.074164,1.46702,low
grid_9_1,Kolavda ,2018,23.275,72.6265,0.44858,0.080388,1.580266,low
grid_9_1,Kolavda ,2019,23.275,72.6265,0.399376,0.083922,1.595646,low
grid_9_1,Kolavda ,2020,23.275,72.6265,0.449537,0.078464,1.713226,low
grid_9_1,Kolavda ,2021,23.275,72.6265,0.455814,0.087143,1.927698,low
grid_9_1,Kolavda ,2022,23.275,72.6265,0.441412,0.085294,2.033484,low
grid_9_1,Kolavda ,2023,23.275,72.6265,0.463574,0.084869,2.351529,low
grid_9_1,Kolavda ,2024,23.275,72.6265,0.457896,0.081187,2.902628,low
grid_9_2,Randheja,2016,23.275,72.6395,0.185,0.127604,2.191416,low
grid_9_2,Randheja,2017,23.275,72.6395,0.353231,0.157725,2.494027,low
grid_9_2,Randheja,2018,23.275,72.6395,0.350427,0.14578,2.451511,low
grid_9_2,Randheja,2019,23.275,72.6395,0.300022,0.153671,2.772255,low
grid_9_2,Randheja,2020,23.275,72.6395,0.349389,0.158691,2.77719,low
grid_9_2,Randheja,2021,23.275,72.6395,0.375885,0.170389,3.526046,low
grid_9_2,Randheja,2022,23.275,72.6395,0.335601,0.176911,5.22184,medium
grid_9_2,Randheja,2023,23.275,72.6395,0.335319,0.195337,6.353524,medium
grid_9_2,Randheja,2024,23.275,72.6395,0.33766,0.195163,7.270434,medium
grid_9_3,Randheja,2016,23.275,72.6525,0.248509,0.119992,2.086338,low
grid_9_3,Randheja,2017,23.275,72.6525,0.4743,0.143121,2.302342,medium
grid_9_3,Randheja,2018,23.275,72.6525,0.476284,0.144328,2.495292,low
grid_9_3,Randheja,2019,23.275,72.6525,0.448618,0.15505,2.646216,medium
grid_9_3,Randheja,2020,23.275,72.6525,0.459008,0.171162,2.817697,low
grid_9_3,Randheja,2021,23.275,72.6525,0.448734,0.196158,3.46707,medium
grid_9_3,Randheja,2022,23.275,72.6525,0.43846,0.214435,4.838438,medium
grid_9_3,Randheja,2023,23.275,72.6525,0.45053,0.230569,6.163257,medium
grid_9_3,Randheja,2024,23.275,72.6525,0.434344,0.242307,6.77103,medium
grid_9_4,Dashela,2016,23.275,72.6655,0.252076,0.158724,1.896337,low
grid_9_4,Dashela,2017,23.275,72.6655,0.515677,0.18221,2.384999,medium
grid_9_4,Dashela,2018,23.275,72.6655,0.488836,0.201068,3.3783,medium
grid_9_4,Dashela,2019,23.275,72.6655,0.465426,0.205944,3.197511,medium
grid_9_4,Dashela,2020,23.275,72.6655,0.439917,0.220983,3.195359,medium
grid_9_4,Dashela,2021,23.275,72.6655,0.443371,0.248296,3.972826,medium
grid_9_4,Dashela,2022,23.275,72.6655,0.427252,0.261806,4.707604,medium
grid_9_4,Dashela,2023,23.275,72.6655,0.434509,0.279514,6.239728,medium
grid_9_4,Dashela,2024,23.275,72.6655,0.426544,0.30584,7.536434,medium
grid_9_5,Dashela,2016,23.275,72.6785,0.220388,0.20949,1.796831,low
grid_9_5,Dashela,2017,23.275,72.6785,0.435569,0.253069,2.316371,medium
grid_9_5,Dashela,2018,23.275,72.6785,0.431803,0.260575,4.003505,medium
grid_9_5,Dashela,2019,23.275,72.6785,0.368379,0.23856,3.213524,medium
grid_9_5,Dashela,2020,23.275,72.6785,0.408537,0.257302,2.999728,low
grid_9_5,Dashela,2021,23.275,72.6785,0.40987,0.259697,4.128074,low
grid_9_5,Dashela,2022,23.275,72.6785,0.376691,0.269546,4.72606,medium
grid_9_5,Dashela,2023,23.275,72.6785,0.378387,0.26201,6.529752,medium
grid_9_5,Dashela,2024,23.275,72.6785,0.400114,0.262906,7.839924,medium
grid_9_6,Dashela,2016,23.275,72.6915,0.208818,0.17158,1.020101,low
grid_9_6,Dashela,2017,23.275,72.6915,0.389791,0.167114,1.335857,low
grid_9_6,Dashela,2018,23.275,72.6915,0.361644,0.186986,1.572384,medium
grid_9_6,Dashela,2019,23.275,72.6915,0.302804,0.158442,1.726273,low
grid_9_6,Dashela,2020,23.275,72.6915,0.376704,0.170347,1.777653,low
grid_9_6,Dashela,2021,23.275,72.6915,0.375097,0.152853,2.072672,low
grid_9_6,Dashela,2022,23.275,72.6915,0.349913,0.14814,2.21397,low
grid_9_6,Dashela,2023,23.275,72.6915,0.337688,0.151139,2.864164,low
grid_9_6,Dashela,2024,23.275,72.6915,0.385718,0.153013,3.094054,low
grid_9_7,Lekawada ,2016,23.275,72.7045,0.210686,0.162466,0.786757,low
grid_9_7,Lekawada ,2017,23.275,72.7045,0.428532,0.17532,1.039676,low
grid_9_7,Lekawada ,2018,23.275,72.7045,0.423675,0.186205,1.221588,low
grid_9_7,Lekawada ,2019,23.275,72.7045,0.376311,0.185624,1.53728,low
grid_9_7,Lekawada ,2020,23.275,72.7045,0.409527,0.190575,1.527261,low
grid_9_7,Lekawada ,2021,23.275,72.7045,0.415266,0.199069,1.644055,low
grid_9_7,Lekawada ,2022,23.275,72.7045,0.419391,0.212731,1.700136,low
grid_9_7,Lekawada ,2023,23.275,72.7045,0.41129,0.216658,2.020162,low
grid_9_7,Lekawada ,2024,23.275,72.7045,0.432067,0.209709,2.22687,low
grid_9_8,Bhundiya  ,2016,23.275,72.7175,0.274918,0.063111,0.649945,low
grid_9_8,Bhundiya  ,2017,23.275,72.7175,0.509359,0.065646,0.889117,low
grid_9_8,Bhundiya  ,2018,23.275,72.7175,0.560136,0.059206,1.018127,low
grid_9_8,Bhundiya  ,2019,23.275,72.7175,0.495504,0.06536,1.150729,low
grid_9_8,Bhundiya  ,2020,23.275,72.7175,0.510023,0.062593,1.178713,low
grid_9_8,Bhundiya  ,2021,23.275,72.7175,0.50938,0.070413,1.312845,low
grid_9_8,Bhundiya  ,2022,23.275,72.7175,0.517284,0.075805,1.372805,low
grid_9_8,Bhundiya  ,2023,23.275,72.7175,0.543055,0.078362,1.614674,low
grid_9_8,Bhundiya  ,2024,23.275,72.7175,0.499563,0.082043,1.730757,low
grid_9_9,New Indiranagar,2016,23.275,72.7305,0.272066,0.162083,0.922673,low
grid_9_9,New Indiranagar,2017,23.275,72.7305,0.523483,0.171572,1.185755,low
grid_9_9,New Indiranagar,2018,23.275,72.7305,0.53583,0.174364,1.453806,low
grid_9_9,New Indiranagar,2019,23.275,72.7305,0.484725,0.178074,1.61103,low
grid_9_9,New Indiranagar,2020,23.275,72.7305,0.478772,0.178539,1.589868,low
grid_9_9,New Indiranagar,2021,23.275,72.7305,0.476481,0.185159,1.800684,low
grid_9_9,New Indiranagar,2022,23.275,72.7305,0.496685,0.197867,2.017366,low
grid_9_9,New Indiranagar,2023,23.275,72.7305,0.522155,0.204444,2.106917,low
grid_9_9,New Indiranagar,2024,23.275,72.7305,0.474732,0.199734,2.282925,low
